study_name,category,center,code,country,creationDate,ctmsAction,ctmsId,description,dimension,entity_identifiers,id,location,metadataDate1,metadataDate2,metadataString1,metadataString2,metadataString3,signal,status,title,updatedDate
ILMS-SIGNALS-238,"{0, Default}",site-010,ACT-19580,ESP,2026-01-11T17:37:24+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-010],6963dfd4153a502d070da099,site-010,,,,,,"{null, Site-wide, Critical Data, SIG-50444, Lorem Ipsum Dolor Sit Amet, [site-010], 6963dfd3153a502d070da098, None, open, Signal 128}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:24+00:00
ILMS-SIGNALS-238,"{0, Default}",site-057,ACT-19581,ITA,2026-01-11T17:37:24+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-057],6963dfd4153a502d070da09b,site-057,,,,,,"{null, Site-wide, Critical Data, SIG-50445, Lorem Ipsum Dolor Sit Amet, [site-057], 6963dfd4153a502d070da09a, None, open, Signal 129}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:24+00:00
ILMS-SIGNALS-238,"{0, Default}",site-109,ACT-19582,DEU,2026-01-11T17:37:25+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-109],6963dfd5153a502d070da09d,site-109,,,,,,"{null, Site-wide, Critical Data, SIG-50446, Lorem Ipsum Dolor Sit Amet, [site-109], 6963dfd4153a502d070da09c, None, open, Signal 130}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:25+00:00
ILMS-SIGNALS-238,"{0, Default}",site-133,ACT-19583,COL,2026-01-11T17:37:25+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-133],6963dfd5153a502d070da09f,site-133,,,,,,"{null, Site-wide, Critical Data, SIG-50447, Lorem Ipsum Dolor Sit Amet, [site-133], 6963dfd5153a502d070da09e, None, open, Signal 131}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:25+00:00
ILMS-SIGNALS-238,"{0, Default}",site-135,ACT-19584,UKR,2026-01-11T17:37:26+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-135],6963dfd6153a502d070da0a1,site-135,,,,,,"{null, Site-wide, Critical Data, SIG-50448, Lorem Ipsum Dolor Sit Amet, [site-135], 6963dfd5153a502d070da0a0, None, open, Signal 132}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:26+00:00
ILMS-SIGNALS-238,"{0, Default}",site-040,ACT-19585,TWN,2026-01-11T17:37:26+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-040],6963dfd6153a502d070da0a3,site-040,,,,,,"{null, Site-wide, Critical Data, SIG-50449, Lorem Ipsum Dolor Sit Amet, [site-040], 6963dfd6153a502d070da0a2, None, open, Signal 133}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:26+00:00
ILMS-SIGNALS-238,"{0, Default}",site-025,ACT-19586,FRA,2026-01-11T17:37:27+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-025],6963dfd7153a502d070da0a5,site-025,,,,,,"{null, Site-wide, Critical Data, SIG-50450, Lorem Ipsum Dolor Sit Amet, [site-025], 6963dfd6153a502d070da0a4, None, open, Signal 134}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:27+00:00
ILMS-SIGNALS-238,"{0, Default}",site-110,ACT-19587,AUS,2026-01-11T17:37:27+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-110],6963dfd7153a502d070da0a7,site-110,,,,,,"{null, Site-wide, Critical Data, SIG-50451, Lorem Ipsum Dolor Sit Amet, [site-110], 6963dfd7153a502d070da0a6, None, open, Signal 135}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:27+00:00
ILMS-SIGNALS-238,"{0, Default}",site-093,ACT-19588,TUR,2026-01-11T17:37:28+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-093],6963dfd8153a502d070da0a9,site-093,,,,,,"{null, Site-wide, Critical Data, SIG-50452, Lorem Ipsum Dolor Sit Amet, [site-093], 6963dfd7153a502d070da0a8, None, open, Signal 136}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:28+00:00
ILMS-SIGNALS-238,"{0, Default}",site-090,ACT-19589,JPN,2026-01-11T17:37:28+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-090],6963dfd8153a502d070da0ab,site-090,,,,,,"{null, Site-wide, Critical Data, SIG-50453, Lorem Ipsum Dolor Sit Amet, [site-090], 6963dfd8153a502d070da0aa, None, open, Signal 137}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:28+00:00
ILMS-SIGNALS-238,"{0, Default}",site-004,ACT-19590,CAN,2026-01-11T17:37:29+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-004],6963dfd9153a502d070da0ad,site-004,,,,,,"{null, Site-wide, Critical Data, SIG-50454, Lorem Ipsum Dolor Sit Amet, [site-004], 6963dfd9153a502d070da0ac, None, open, Signal 138}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:29+00:00
ILMS-SIGNALS-238,"{0, Default}",site-063,ACT-19591,DEU,2026-01-11T17:37:30+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-063],6963dfda153a502d070da0af,site-063,,,,,,"{null, Site-wide, Critical Data, SIG-50455, Lorem Ipsum Dolor Sit Amet, [site-063], 6963dfd9153a502d070da0ae, None, open, Signal 139}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:30+00:00
ILMS-SIGNALS-238,"{0, Default}",site-029,ACT-19592,ESP,2026-01-11T17:37:30+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-029],6963dfda153a502d070da0b1,site-029,,,,,,"{null, Site-wide, Critical Data, SIG-50456, Lorem Ipsum Dolor Sit Amet, [site-029], 6963dfda153a502d070da0b0, None, open, Signal 140}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:30+00:00
ILMS-SIGNALS-238,"{0, Default}",site-027,ACT-19593,USA,2026-01-11T17:37:31+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-027],6963dfdb153a502d070da0b3,site-027,,,,,,"{null, Site-wide, Critical Data, SIG-50457, Lorem Ipsum Dolor Sit Amet, [site-027], 6963dfda153a502d070da0b2, None, open, Signal 141}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:31+00:00
ILMS-SIGNALS-238,"{0, Default}",site-096,ACT-19594,ITA,2026-01-11T17:37:31+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-096],6963dfdb153a502d070da0b5,site-096,,,,,,"{null, Site-wide, Critical Data, SIG-50458, Lorem Ipsum Dolor Sit Amet, [site-096], 6963dfdb153a502d070da0b4, None, open, Signal 142}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:31+00:00
ILMS-SIGNALS-238,"{0, Default}",site-027,ACT-19595,USA,2026-01-11T17:37:32+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-027],6963dfdc153a502d070da0b7,site-027,,,,,,"{null, Site-wide, Critical Data, SIG-50459, Lorem Ipsum Dolor Sit Amet, [site-027], 6963dfdb153a502d070da0b6, None, open, Signal 143}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:32+00:00
ILMS-SIGNALS-238,"{0, Default}",site-016,ACT-19596,GBR,2026-01-11T17:37:32+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-016],6963dfdc153a502d070da0b9,site-016,,,,,,"{null, Site-wide, Critical Data, SIG-50460, Lorem Ipsum Dolor Sit Amet, [site-016], 6963dfdc153a502d070da0b8, None, open, Signal 144}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:32+00:00
ILMS-SIGNALS-238,"{0, Default}",site-086,ACT-19597,USA,2026-01-11T17:37:33+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-086],6963dfdd153a502d070da0bb,site-086,,,,,,"{null, Site-wide, Critical Data, SIG-50461, Lorem Ipsum Dolor Sit Amet, [site-086], 6963dfdd153a502d070da0ba, None, open, Signal 145}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:33+00:00
ILMS-SIGNALS-238,"{0, Default}",site-006,ACT-19598,ARG,2026-01-11T17:37:33+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-006],6963dfdd153a502d070da0bd,site-006,,,,,,"{null, Site-wide, Critical Data, SIG-50462, Lorem Ipsum Dolor Sit Amet, [site-006], 6963dfdd153a502d070da0bc, None, open, Signal 146}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:33+00:00
ILMS-SIGNALS-238,"{0, Default}",site-117,ACT-19599,GBR,2026-01-11T17:37:34+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-117],6963dfde153a502d070da0bf,site-117,,,,,,"{null, Site-wide, Critical Data, SIG-50463, Lorem Ipsum Dolor Sit Amet, [site-117], 6963dfde153a502d070da0be, None, open, Signal 147}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:34+00:00
ILMS-SIGNALS-238,"{0, Default}",site-080,ACT-19600,GBR,2026-01-11T17:37:34+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-080],6963dfde153a502d070da0c1,site-080,,,,,,"{null, Site-wide, Critical Data, SIG-50464, Lorem Ipsum Dolor Sit Amet, [site-080], 6963dfde153a502d070da0c0, None, open, Signal 148}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:34+00:00
ILMS-SIGNALS-238,"{0, Default}",site-082,ACT-19601,TUR,2026-01-11T17:37:35+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-082],6963dfdf153a502d070da0c3,site-082,,,,,,"{null, Site-wide, Critical Data, SIG-50465, Lorem Ipsum Dolor Sit Amet, [site-082], 6963dfdf153a502d070da0c2, None, open, Signal 149}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:35+00:00
ILMS-SIGNALS-238,"{0, Default}",site-122,ACT-19602,KOR,2026-01-11T17:37:36+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-122],6963dfe0153a502d070da0c5,site-122,,,,,,"{null, Site-wide, Critical Data, SIG-50466, Lorem Ipsum Dolor Sit Amet, [site-122], 6963dfdf153a502d070da0c4, None, open, Signal 150}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:36+00:00
ILMS-SIGNALS-238,"{0, Default}",site-018,ACT-19603,CAN,2026-01-11T17:37:36+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-018],6963dfe0153a502d070da0c7,site-018,,,,,,"{null, Site-wide, Critical Data, SIG-50467, Lorem Ipsum Dolor Sit Amet, [site-018], 6963dfe0153a502d070da0c6, None, open, Signal 151}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:36+00:00
ILMS-SIGNALS-238,"{0, Default}",site-020,ACT-19604,ESP,2026-01-11T17:37:37+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-020],6963dfe1153a502d070da0c9,site-020,,,,,,"{null, Site-wide, Critical Data, SIG-50468, Lorem Ipsum Dolor Sit Amet, [site-020], 6963dfe0153a502d070da0c8, None, open, Signal 152}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:37+00:00
ILMS-SIGNALS-238,"{0, Default}",site-039,ACT-19605,COL,2026-01-11T17:37:37+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-039],6963dfe1153a502d070da0cb,site-039,,,,,,"{null, Site-wide, Critical Data, SIG-50469, Lorem Ipsum Dolor Sit Amet, [site-039], 6963dfe1153a502d070da0ca, None, open, Signal 153}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:37+00:00
ILMS-SIGNALS-238,"{0, Default}",site-019,ACT-19606,ITA,2026-01-11T17:37:38+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-019],6963dfe2153a502d070da0cd,site-019,,,,,,"{null, Site-wide, Critical Data, SIG-50470, Lorem Ipsum Dolor Sit Amet, [site-019], 6963dfe1153a502d070da0cc, None, open, Signal 154}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:38+00:00
ILMS-SIGNALS-238,"{0, Default}",site-041,ACT-19607,COL,2026-01-11T17:37:38+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-041],6963dfe2153a502d070da0cf,site-041,,,,,,"{null, Site-wide, Critical Data, SIG-50471, Lorem Ipsum Dolor Sit Amet, [site-041], 6963dfe2153a502d070da0ce, None, open, Signal 155}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:38+00:00
ILMS-SIGNALS-238,"{0, Default}",site-043,ACT-19608,COL,2026-01-11T17:37:39+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-043],6963dfe3153a502d070da0d1,site-043,,,,,,"{null, Site-wide, Critical Data, SIG-50472, Lorem Ipsum Dolor Sit Amet, [site-043], 6963dfe2153a502d070da0d0, None, open, Signal 156}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:39+00:00
ILMS-SIGNALS-238,"{0, Default}",site-091,ACT-19609,AUS,2026-01-11T17:37:39+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-091],6963dfe3153a502d070da0d3,site-091,,,,,,"{null, Site-wide, Critical Data, SIG-50473, Lorem Ipsum Dolor Sit Amet, [site-091], 6963dfe3153a502d070da0d2, None, open, Signal 157}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:39+00:00
ILMS-SIGNALS-238,"{0, Default}",site-139,ACT-19610,JPN,2026-01-11T17:37:40+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-139],6963dfe4153a502d070da0d5,site-139,,,,,,"{null, Site-wide, Critical Data, SIG-50474, Lorem Ipsum Dolor Sit Amet, [site-139], 6963dfe3153a502d070da0d4, None, open, Signal 158}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:40+00:00
ILMS-SIGNALS-238,"{0, Default}",site-134,ACT-19611,TWN,2026-01-11T17:37:40+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-134],6963dfe4153a502d070da0d7,site-134,,,,,,"{null, Site-wide, Critical Data, SIG-50475, Lorem Ipsum Dolor Sit Amet, [site-134], 6963dfe4153a502d070da0d6, None, open, Signal 159}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:40+00:00
ILMS-SIGNALS-238,"{0, Default}",site-095,ACT-19612,POL,2026-01-11T17:37:41+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-095],6963dfe5153a502d070da0d9,site-095,,,,,,"{null, Site-wide, Critical Data, SIG-50476, Lorem Ipsum Dolor Sit Amet, [site-095], 6963dfe4153a502d070da0d8, None, open, Signal 160}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:41+00:00
ILMS-SIGNALS-238,"{0, Default}",site-085,ACT-19613,AUS,2026-01-11T17:37:41+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-085],6963dfe5153a502d070da0db,site-085,,,,,,"{null, Site-wide, Critical Data, SIG-50477, Lorem Ipsum Dolor Sit Amet, [site-085], 6963dfe5153a502d070da0da, None, open, Signal 161}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:41+00:00
ILMS-SIGNALS-238,"{0, Default}",site-051,ACT-19614,KOR,2026-01-11T17:37:42+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-051],6963dfe6153a502d070da0dd,site-051,,,,,,"{null, Site-wide, Critical Data, SIG-50478, Lorem Ipsum Dolor Sit Amet, [site-051], 6963dfe5153a502d070da0dc, None, open, Signal 162}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:42+00:00
ILMS-SIGNALS-238,"{0, Default}",site-056,ACT-19615,ESP,2026-01-11T17:37:42+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-056],6963dfe6153a502d070da0df,site-056,,,,,,"{null, Site-wide, Critical Data, SIG-50479, Lorem Ipsum Dolor Sit Amet, [site-056], 6963dfe6153a502d070da0de, None, open, Signal 163}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:42+00:00
ILMS-SIGNALS-238,"{0, Default}",site-058,ACT-19616,COL,2026-01-11T17:37:43+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-058],6963dfe7153a502d070da0e1,site-058,,,,,,"{null, Site-wide, Critical Data, SIG-50480, Lorem Ipsum Dolor Sit Amet, [site-058], 6963dfe7153a502d070da0e0, None, open, Signal 164}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:43+00:00
ILMS-SIGNALS-238,"{0, Default}",site-034,ACT-19617,JPN,2026-01-11T17:37:43+00:00,False,,Verify if the physician copy the previous measurements for the vital signs.,center,[site-034],6963dfe7153a502d070da0e3,site-034,,,,,,"{null, Site-wide, Critical Data, SIG-50481, Lorem Ipsum Dolor Sit Amet, [site-034], 6963dfe7153a502d070da0e2, None, open, Signal 165}",new,Verify if physical examination is well performed at each visit,2026-01-11T17:37:43+00:00
