STUDY_NAME,STUDY_STATUS,SNAPSHOT_ID,SNAPSHOT_NAME,SNAPSHOT_DATE,ANALYSIS_NAME,KRI_CATEGORY,KRI_GROUPING_TYPE,KRI_LABEL,KRI_CODE,KRI_DISABLED,KRI_DESCRIPTION,LOCATION,COUNTRY,N_PATIENTS,LOCATION_SCORE,SCORE,EXPECTED,OBSERVED,RELATIVE_SCORE_THRESHOLDS_BELOW_HIGH,RELATIVE_SCORE_THRESHOLDS_BELOW_MEDIUM,RELATIVE_SCORE_THRESHOLDS_ABOVE_MEDIUM,RELATIVE_SCORE_THRESHOLDS_ABOVE_HIGH,ABSOLUTE_VALUE_THRESHOLDS_BELOW_HIGH,ABSOLUTE_VALUE_THRESHOLDS_BELOW_MEDIUM,ABSOLUTE_VALUE_THRESHOLDS_ABOVE_MEDIUM,ABSOLUTE_VALUE_THRESHOLDS_ABOVE_HIGH
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,009,Portugal,6,0.0,0.0,0.0293932,0.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,009,Portugal,6,0.0,,0.0548199,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,009,Portugal,6,0.0,0.0,0.626807,1.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,010,China,12,0.0,0.266948,0.0796569,0.0833333,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",010,China,12,0.0,0.0,0.0204849,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",010,China,12,0.0,0.91879,0.0115311,0.0379747,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Physical Exam Rate,MPERATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for Physical exams)",010,China,12,0.0,1.05298,0.011424,0.0394737,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,010,China,12,0.0,-0.308132,0.940164,0.276596,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,010,China,12,0.0,-0.139378,0.0293932,0.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,010,China,12,0.0,-0.0940482,0.0548199,0.0394737,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,010,China,12,0.0,-0.131928,0.626807,0.5,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,011,Croatia,7,0.0,0.225233,0.0796569,0.0833333,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",011,Croatia,7,0.0,1.25504,0.0204849,0.0684932,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",011,Croatia,7,0.0,0.464307,0.0115311,0.0190476,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Physical Exam Rate,MPERATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for Physical exams)",011,Croatia,7,0.0,0.874262,0.011424,0.04,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,011,Croatia,7,0.0,0.1965,0.940164,0.967742,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,011,Croatia,7,0.0,0.111722,0.0293932,0.0322581,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,011,Croatia,7,0.0,0.68244,0.0548199,0.1,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,011,Croatia,7,0.0,-0.712613,0.626807,0.285714,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,012,China,3,0.0,,0.0796569,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",012,China,3,0.0,0.0,0.0204849,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",012,China,3,0.0,0.0,0.0115311,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Physical Exam Rate,MPERATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for Physical exams)",012,China,3,0.0,0.0,0.011424,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,012,China,3,0.0,-1.1153,0.940164,0.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,012,China,3,0.0,0.0,0.0293932,0.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,012,China,3,0.0,0.251362,0.0548199,0.0666667,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,012,China,3,0.0,,0.626807,0.666667,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,013,China,42,0.0,-0.111772,0.0796569,0.0444444,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",013,China,42,0.0,0.729442,0.0204849,0.0465116,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",013,China,42,0.0,-0.169902,0.0115311,0.00479616,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Physical Exam Rate,MPERATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for Physical exams)",013,China,42,0.0,-0.0841392,0.011424,0.005,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,013,China,42,0.0,-0.0641019,0.940164,0.513834,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,013,China,42,0.0,-0.115076,0.0293932,0.027668,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,013,China,42,0.0,0.265547,0.0548199,0.065,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,013,China,42,0.0,-0.05858,0.626807,0.585366,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,014,Germany,11,0.0,,0.0796569,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",014,Germany,11,0.0,,0.0204849,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",014,Germany,11,0.0,,0.0115311,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Physical Exam Rate,MPERATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for Physical exams)",014,Germany,11,0.0,,0.011424,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,014,Germany,11,0.0,-0.846164,0.940164,0.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,014,Germany,11,0.0,0.0,0.0293932,0.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,014,Germany,11,0.0,,0.0548199,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,014,Germany,11,0.0,0.768074,0.626807,1.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,015,Portugal,6,0.0,0.0,0.0796569,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",015,Portugal,6,0.0,0.293995,0.0204849,0.025641,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",015,Portugal,6,0.0,0.0,0.0115311,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Physical Exam Rate,MPERATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for Physical exams)",015,Portugal,6,0.0,0.0,0.011424,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,015,Portugal,6,0.0,-0.0810684,0.940164,0.47619,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,015,Portugal,6,0.0,0.0,0.0293932,0.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,015,Portugal,6,0.0,0.0,0.0548199,0.0277778,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,015,Portugal,6,0.0,0.0805527,0.626807,0.833333,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,016,Uruguay,8,0.0,0.788815,0.0796569,0.5,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",016,Uruguay,8,0.0,1.03853,0.0204849,0.0909091,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",016,Uruguay,8,0.0,0.0,0.0115311,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Physical Exam Rate,MPERATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for Physical exams)",016,Uruguay,8,0.0,0.0,0.011424,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,016,Uruguay,8,0.0,0.585352,0.940164,1.65217,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,016,Uruguay,8,0.0,0.984921,0.0293932,0.173913,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,016,Uruguay,8,0.0,0.745771,0.0548199,0.142857,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,016,Uruguay,8,0.0,0.169561,0.626807,0.714286,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,017,Croatia,16,0.0,0.555708,0.0796569,0.166667,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",017,Croatia,16,0.0,-0.166346,0.0204849,0.0142857,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",017,Croatia,16,0.0,0.0,0.0115311,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Physical Exam Rate,MPERATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for Physical exams)",017,Croatia,16,0.0,0.0,0.011424,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,017,Croatia,16,0.0,-0.160447,0.940164,0.90411,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,017,Croatia,16,0.0,0.202273,0.0293932,0.0410959,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,017,Croatia,16,0.0,0.66134,0.0548199,0.0961538,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,017,Croatia,16,0.0,0.0168272,0.626807,0.6875,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,018,Portugal,11,0.0,1.29791,0.0796569,0.5,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",018,Portugal,11,0.0,0.0,0.0204849,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",018,Portugal,11,0.0,0.0,0.0115311,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Physical Exam Rate,MPERATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for Physical exams)",018,Portugal,11,0.0,0.0,0.011424,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,018,Portugal,11,0.0,-0.0250657,0.940164,0.555556,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,018,Portugal,11,0.0,0.0,0.0293932,0.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,018,Portugal,11,0.0,-0.189086,0.0548199,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,018,Portugal,11,0.0,0.40014,0.626807,0.909091,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,019,Turkey,2,0.0,,0.0796569,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",019,Turkey,2,0.0,,0.0204849,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Assessment Rate,MARATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for identified assessments of interest)",019,Turkey,2,0.0,,0.0115311,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Physical Exam Rate,MPERATE,N,"Proportion of expected patient assessments that were not conducted; i.e., ""missed"" (for Physical exams)",019,Turkey,2,0.0,,0.011424,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Non-Serious AE Rate,AERATE,N,Rate of non-serious AEs per patient visit,019,Turkey,2,0.0,-0.155369,0.940164,0.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Safety,center,Serious AE Rate,SAERATE,N,Rate of serious AEs per patient visit,019,Turkey,2,0.0,0.0,0.0293932,0.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Early Termination Rate,ETRATE,N,Rate of early-terminated patients per patient visit,019,Turkey,2,0.0,,0.0548199,,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Enrollment,center,Screen Failure Rate,SFRATE,N,Proportion of screen-failed patients to total screened patients,019,Turkey,2,0.0,,0.626807,1.0,-2.0,-1.3,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Off-Schedule Visit Rate,OSVRATE,N,Rate of patient visits conducted outside of allowable schedule,020,Uruguay,14,0.0,0.0,0.0796569,0.0,,,1.3,2.0,,,,
TRN_BMS_Lynn,ACTIVE,67d039d904f41d686da2c1c2,2025-03-11,2025-03-11,Center KRI,Compliance,center,Missed Visit Rate,MVRATE,N,"Proportion of expected patient visits that were not conducted; i.e., ""missed""",020,Uruguay,14,0.0,0.0,0.0204849,0.0,,,1.3,2.0,,,,
